"url","Name","Name_link","Country","Capacity","Status","Type","Owner","Operator","Connection"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kozloduy 6","http://www.world-nuclear.org/reactor/default.aspx/KOZLODUY-6","Bulgaria","963 MWe","OPERABLE","Pressurised Water Reactor","Bulgarian Energy Holding Company","Kozloduy NPP Plc","2 August 1991"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Krsko","http://www.world-nuclear.org/reactor/default.aspx/KRSKO","Slovenia","688 MWe","OPERABLE","Pressurised Water Reactor","Gen Energija, D.O.O","Nuklerana Elektrarna Krško","2 October 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kruemmel","http://www.world-nuclear.org/reactor/default.aspx/KRUEMMEL","Germany","1346 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Vattenfall Europe Nuclear Energy Gmbh, E.On Kernkraft Gmbh","Kernkraftwerk Krümmel Gmbh & Co. Ohg","28 September 1983"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kudankulam 1","http://www.world-nuclear.org/reactor/default.aspx/KUDANKULAM-1","India","917 MWe","OPERABLE","Pressurised Water Reactor","Nuclear Power Corporation Of India Ltd","Nuclear Power Corporation Of India Ltd","22 October 2013"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kudankulam 2","http://www.world-nuclear.org/reactor/default.aspx/KUDANKULAM-2","India","917 MWe","OPERABLE","Pressurised Water Reactor","Nuclear Power Corporation Of India Ltd","Nuclear Power Corporation Of India Ltd","29 August 2016"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kuosheng 1","http://www.world-nuclear.org/reactor/default.aspx/KUOSHENG-1","Taiwan","985 MWe","OPERABLE","Boiling Water Reactor","Taiwan Power Co.","Taiwan Power Co.","21 May 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kuosheng 2","http://www.world-nuclear.org/reactor/default.aspx/KUOSHENG-2","Taiwan","985 MWe","OPERABLE","Boiling Water Reactor","Taiwan Power Co.","Taiwan Power Co.","29 June 1982"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kursk 1","http://www.world-nuclear.org/reactor/default.aspx/KURSK-1","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","19 December 1976"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kursk 2","http://www.world-nuclear.org/reactor/default.aspx/KURSK-2","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","28 January 1979"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kursk 3","http://www.world-nuclear.org/reactor/default.aspx/KURSK-3","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","17 October 1983"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Kursk 4","http://www.world-nuclear.org/reactor/default.aspx/KURSK-4","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","2 December 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lacrosse","http://www.world-nuclear.org/reactor/default.aspx/LACROSSE","United States Of America","48 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","","Dairyland Power Cooperative","26 April 1968"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Laguna Verde 1","http://www.world-nuclear.org/reactor/default.aspx/LAGUNA%20VERDE-1","Mexico","777 MWe","OPERABLE","Boiling Water Reactor","Comision Federal De Electricidad","Comision Federal De Electricidad","13 April 1989"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Laguna Verde 2","http://www.world-nuclear.org/reactor/default.aspx/LAGUNA%20VERDE-2","Mexico","775 MWe","OPERABLE","Boiling Water Reactor","Comision Federal De Electricidad","Comision Federal De Electricidad","11 November 1994"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lasalle 1","http://www.world-nuclear.org/reactor/default.aspx/LASALLE-1","USA","1137 MWe","OPERABLE","Boiling Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","4 September 1982"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lasalle 2","http://www.world-nuclear.org/reactor/default.aspx/LASALLE-2","USA","1140 MWe","OPERABLE","Boiling Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","20 April 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Latina","http://www.world-nuclear.org/reactor/default.aspx/LATINA","Italy","153 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Societa Gestione Impanti Nucleari S.P.A.","Societa Gestione Impanti Nucleari S.P.A.","12 May 1963"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leibstadt","http://www.world-nuclear.org/reactor/default.aspx/LEIBSTADT","Switzerland","1220 MWe","OPERABLE","Boiling Water Reactor","Kernkraftwerk Leibstadt","Kernkraftwerk Leibstadt","24 May 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leningrad 1","http://www.world-nuclear.org/reactor/default.aspx/LENINGRAD-1","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","21 December 1973"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leningrad 2","http://www.world-nuclear.org/reactor/default.aspx/LENINGRAD-2","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","11 July 1975"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leningrad 2 1","http://www.world-nuclear.org/reactor/default.aspx/LENINGRAD%202-1","Russia","1085 MWe","UNDER CONSTRUCTION","Pressurised Water Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leningrad 2 2","http://www.world-nuclear.org/reactor/default.aspx/LENINGRAD%202-2","Russia","1085 MWe","UNDER CONSTRUCTION","Pressurised Water Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leningrad 3","http://www.world-nuclear.org/reactor/default.aspx/LENINGRAD-3","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","7 December 1979"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Leningrad 4","http://www.world-nuclear.org/reactor/default.aspx/LENINGRAD-4","Russia","925 MWe","OPERABLE","Light Water Graphite Reactor","Joint Stock Company 'Concern Rosenergoatom'","Joint Stock Company 'Concern Rosenergoatom'","9 February 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Limerick 1","http://www.world-nuclear.org/reactor/default.aspx/LIMERICK-1","United States Of America","1130 MWe","OPERABLE","Boiling Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","13 April 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Limerick 2","http://www.world-nuclear.org/reactor/default.aspx/LIMERICK-2","United States Of America","1134 MWe","OPERABLE","Boiling Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","1 September 1989"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Ling Ao 1","http://www.world-nuclear.org/reactor/default.aspx/LING%20AO-1","China","950 MWe","OPERABLE","Pressurised Water Reactor","Lingao Nuclear Power Company Ltd.","Daya Bay Nuclear Power Operations and Management Co Ltd","26 February 2002"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Ling Ao 2","http://www.world-nuclear.org/reactor/default.aspx/LING%20AO-2","China","950 MWe","OPERABLE","Pressurised Water Reactor","Lingao Nuclear Power Company Ltd.","Daya Bay Nuclear Power Operations and Management Co Ltd","14 September 2002"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Ling Ao 3","http://www.world-nuclear.org/reactor/default.aspx/LING%20AO-3","China","1007 MWe","OPERABLE","Pressurised Water Reactor","Lingdong Nuclear Power Company Ltd.","Daya Bay Nuclear Power Operations and Management Co Ltd","15 July 2010"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Ling Ao 4","http://www.world-nuclear.org/reactor/default.aspx/LING%20AO-4","China","1007 MWe","OPERABLE","Pressurised Water Reactor","Lingdong Nuclear Power Company Ltd.","Daya Bay Nuclear Power Operations and Management Co Ltd","3 May 2011"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lingen","http://www.world-nuclear.org/reactor/default.aspx/LINGEN","Germany","183 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","RWE Power AG","Kernkraftwerk Lingen Gmbh","1 July 1968"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Loviisa 1","http://www.world-nuclear.org/reactor/default.aspx/LOVIISA-1","Finland","502 MWe","OPERABLE","Pressurised Water Reactor","Fortum Power And Heat Oy","Fortum Power And Heat Oy (Former Ivo)","8 February 1977"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Loviisa 2","http://www.world-nuclear.org/reactor/default.aspx/LOVIISA-2","Finland","496 MWe","OPERABLE","Pressurised Water Reactor","Fortum Power And Heat Oy","Fortum Power And Heat Oy (Former Ivo)","4 November 1980"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lucens","http://www.world-nuclear.org/reactor/default.aspx/LUCENS","Switzerland","6 MWe","PERMANENT SHUTDOWN","Heavy Water Gas-Cooled Reactor","Nationale Gesellschaft Zur Förderung Der Industriellen Atomtechnik","Energie De L'Ouest Suisse","29 January 1968"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lungmen 1","http://www.world-nuclear.org/reactor/default.aspx/LUNGMEN%201","Taiwan","1.3 GWe","UNDER CONSTRUCTION","Boiling Water Reactor","Taiwan Power Co.","Taiwan Power Co.",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Lungmen 2","http://www.world-nuclear.org/reactor/default.aspx/LUNGMEN%202","Taiwan","1.3 GWe","UNDER CONSTRUCTION","Boiling Water Reactor","Taiwan Power Co.","Taiwan Power Co.",""
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Maanshan 1","http://www.world-nuclear.org/reactor/default.aspx/MAANSHAN-1","Taiwan","936 MWe","OPERABLE","Pressurised Water Reactor","Taiwan Power Co.","Taiwan Power Co.","9 May 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Maanshan 2","http://www.world-nuclear.org/reactor/default.aspx/MAANSHAN-2","Taiwan","938 MWe","OPERABLE","Pressurised Water Reactor","Taiwan Power Co.","Taiwan Power Co.","25 February 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Madras 1","http://www.world-nuclear.org/reactor/default.aspx/MADRAS-1","India","205 MWe","OPERABLE","Pressurized Heavy Water Reactor","Nuclear Power Corporation Of India Ltd","Nuclear Power Corporation Of India Ltd","23 July 1983"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Madras 2","http://www.world-nuclear.org/reactor/default.aspx/MADRAS-2","India","205 MWe","OPERABLE","Pressurized Heavy Water Reactor","Nuclear Power Corporation Of India Ltd","Nuclear Power Corporation Of India Ltd","20 September 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Maine Yankee","http://www.world-nuclear.org/reactor/default.aspx/MAINE%20YANKEE","United States Of America","860 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","","Maine Yankee Atomic Power Co.","8 November 1972"
